,X,rate.x.nM.hr,rate.1.nM.hr,rate.2.nM.hr,rate.3.nM.hr,mean.rate.nM.hr,sd.rate.nM.hr,kcrate.x.nM.hr,kcrate.1.nM.hr,kcrate.2.nM.hr,kcrate.3.nM.hr,mean.kcrate.nM.hr,sd.kcrate.nM.hr
1,stn17-d1-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
2,stn17-d1-bulk-ara-t1,0.035041231,1.175886572,2.551005841,2.492324772,2.073072395,0.777539496,0,0,0,0,0,0
3,stn17-d1-bulk-ara-t2,0.010296893,0.590303946,0.978026989,1.448997303,1.005776079,0.430018697,0,0,0,0,0,0
4,stn17-d1-bulk-ara-t3,0.005194204,0.435934232,0.659237602,0.700594809,0.598588881,0.142372771,0,0,0,0,0,0
5,stn17-d1-bulk-ara-t4,0.004378127,0.621990902,0.984140191,0.833972782,0.813367958,0.181951768,0,0,0,0,0,0
6,stn17-d1-bulk-ara-t5,0.001281081,0.288811446,0.415320388,0.403125557,0.369085797,0.06978651,0,0,0,0,0,0
7,stn17-d1-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
8,stn17-d1-bulk-chn-t1,4.001142182,8.546096645,3.786139335,11.02007433,7.784103436,3.676673648,0,0,0,0,0,0
9,stn17-d1-bulk-chn-t2,1.100517858,2.988534173,3.343987064,5.038173524,3.790231587,1.095265264,0,0,0,0,0,0
10,stn17-d1-bulk-chn-t3,0.656138318,1.99172207,0.013070708,1.248944076,1.084578951,0.999513493,0,0,0,0,0,0
11,stn17-d1-bulk-chn-t4,0.552952783,1.203175116,1.492312982,1.367176186,1.354221428,0.145003606,0,0,0,0,0,0
12,stn17-d1-bulk-chn-t5,0.568626559,1.314850333,0.986939998,1.00863831,1.103476214,0.183376574,0,0,0,0,0,0
13,stn17-d1-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
14,stn17-d1-bulk-fuc-t1,4.132878084,3.328521585,3.290101575,0.502570057,2.373731072,1.620586833,0,0,0,0,0,0
15,stn17-d1-bulk-fuc-t2,1.477350237,2.37559,2.163623519,2.511535941,2.35024982,0.175334985,0,0,0,0,0,0
16,stn17-d1-bulk-fuc-t3,1.192600302,1.654984886,1.709156137,0.851837809,1.405326277,0.480099724,0,0,0,0,0,0
17,stn17-d1-bulk-fuc-t4,0.870747023,1.282024693,1.155584295,0.864570948,1.100726645,0.214065244,0,0,0,0,0,0
18,stn17-d1-bulk-fuc-t5,0.801432827,0.800527504,0.601971908,0.74082138,0.714440264,0.101872732,0,0,0,0,0,0
19,stn17-d1-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
20,stn17-d1-bulk-lam-t1,0.644310784,6.462118529,7.815588178,8.919943543,7.732550083,1.231014802,0,5.817807745,7.171277393,8.275632758,7.088239299,1.231014802
21,stn17-d1-bulk-lam-t2,1.009069712,6.367693466,7.597513283,6.786473156,6.917226635,0.62524919,0,5.358623754,6.588443571,5.777403443,5.908156923,0.62524919
22,stn17-d1-bulk-lam-t3,0.480777229,4.619640884,4.701669677,2.923752808,4.081687789,1.003639501,0,4.138863655,4.220892448,2.442975579,3.60091056,1.003639501
23,stn17-d1-bulk-lam-t4,0.513995133,3.424161967,3.510628555,2.613921343,3.182903955,0.494646366,0,2.910166834,2.996633422,2.099926209,2.668908822,0.494646366
24,stn17-d1-bulk-lam-t5,1.447638331,2.076050483,1.966833669,1.787696154,1.943526768,0.145583184,0,0.628412152,0.519195338,0.340057823,0.495888438,0.145583184
25,stn17-d1-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
26,stn17-d1-bulk-pul-t1,0.010027513,2.895112099,2.936076328,3.726907134,3.186031854,0.468859327,0,0,0,0,0,0
27,stn17-d1-bulk-pul-t2,0.030356116,2.608595223,1.623887172,1.665312217,1.965931537,0.556948353,0,0,0,0,0,0
28,stn17-d1-bulk-pul-t3,0.000800181,2.711608761,2.037099717,1.332424366,2.027044281,0.68964718,0,2.710808579,2.036299536,1.331624185,2.0262441,0.68964718
29,stn17-d1-bulk-pul-t4,0.150431555,4.057725999,4.393039248,5.264651419,4.571805555,0.623005046,0,3.907294444,4.242607693,5.114219864,4.421374,0.623005046
30,stn17-d1-bulk-pul-t5,0.017341725,3.86887678,3.816609483,4.128864736,3.938117,0.167246799,0,3.851535056,3.799267759,4.111523011,3.920775275,0.167246799
31,stn17-d1-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
32,stn17-d1-bulk-xyl-t1,2.50890924,0.657258721,0.034276025,17.24522695,5.978920566,9.761878484,0,0,0,0,0,0
33,stn17-d1-bulk-xyl-t2,1.549251617,1.614214775,2.900925129,7.434207359,3.983115754,3.057193293,0,0,0,0,0,0
34,stn17-d1-bulk-xyl-t3,0.838940674,0.925970098,1.208067775,3.782681652,1.972239842,1.574220263,0,0,0,0,0,0
35,stn17-d1-bulk-xyl-t4,1.061028218,0.860954046,1.377255414,3.035659012,1.757956158,1.136237305,0,0,0,0,0,0
36,stn17-d1-bulk-xyl-t5,0.860779398,0.768169544,1.215495518,1.835036669,1.272900577,0.535745155,0,0,0,0,0,0
37,stn17-d2-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
38,stn17-d2-bulk-ara-t1,0.019281358,4.686611451,3.015046061,4.30228556,4.001314357,0.875482988,0,0,0,0,0,0
39,stn17-d2-bulk-ara-t2,0.810509356,2.117397104,1.71735566,1.749019842,1.861257535,0.222387643,0,0,0,0,0,0
40,stn17-d2-bulk-ara-t3,0.022750269,0.634364066,0.490052115,0.444910474,0.523108885,0.098958216,0,0,0,0,0,0
41,stn17-d2-bulk-ara-t4,1.148979888,0.331123276,0.248589042,0.171965069,0.250559129,0.079597391,0,0,0,0,0,0
42,stn17-d2-bulk-ara-t5,0.295958664,0.046171538,0.024163193,0.125054733,0.065129821,0.053050336,0,0,0,0,0,0
43,stn17-d2-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
44,stn17-d2-bulk-chn-t1,11.87744099,25.03396119,32.85292283,38.15565282,32.01417894,6.600932983,0,13.1565202,20.97548183,26.27821182,20.13673795,6.600932983
45,stn17-d2-bulk-chn-t2,3.451763994,11.02313452,14.44547349,15.6033417,13.6906499,2.381573734,0,7.571370522,10.99370949,12.15157771,10.23888591,2.381573734
46,stn17-d2-bulk-chn-t3,2.090389704,5.080843879,7.67326192,6.452539949,6.402215249,1.296941501,0,2.990454175,5.582872216,4.362150245,4.311825546,1.296941501
47,stn17-d2-bulk-chn-t4,1.917818741,3.11949604,4.697011075,4.655423802,4.157310306,0.899014023,0,1.201677298,2.779192333,2.737605061,2.239491564,0.899014023
48,stn17-d2-bulk-chn-t5,1.171645326,2.034126078,2.525201725,2.686813438,2.415380413,0.339920193,0,0.862480751,1.353556399,1.515168111,1.243735087,0.339920193
49,stn17-d2-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
50,stn17-d2-bulk-fuc-t1,13.80755255,1.875411049,0.041026717,0.0380665,0.651501422,1.059937863,0,0,0,0,0,0
51,stn17-d2-bulk-fuc-t2,5.852917067,2.731794469,0.00262965,0.004748857,0.913057658,1.575072637,0,0,0,0,0,0
52,stn17-d2-bulk-fuc-t3,2.841768121,1.083509694,0.003888588,0.003893615,0.363763966,0.623318085,0,0,0,0,0,0
53,stn17-d2-bulk-fuc-t4,2.056673399,1.038640916,0.340330358,0.073986543,0.484319272,0.498185829,0,0,0,0,0,0
54,stn17-d2-bulk-fuc-t5,1.545522417,0.899545586,0.97391699,0.171697686,0.681720087,0.443254908,0,0,0,0,0,0
55,stn17-d2-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
56,stn17-d2-bulk-lam-t1,2.52116686,6.884329858,8.170934506,6.883969788,7.313078051,0.742925505,0,4.363162998,5.649767646,4.362802929,4.791911191,0.742925505
57,stn17-d2-bulk-lam-t2,1.420197713,5.356008388,5.232319662,6.174381741,5.58756993,0.511943162,0,3.935810675,3.812121949,4.754184028,4.167372217,0.511943162
58,stn17-d2-bulk-lam-t3,0.901509944,4.852067679,4.900368443,NA,4.876218061,0.034153798,0,3.950557735,3.9988585,,3.974708117,
59,stn17-d2-bulk-lam-t4,3.702213885,3.86335216,3.841903113,3.769088588,3.824781287,0.04940924,0,0.161138275,0.139689227,0.066874702,0.122567401,0.04940924
60,stn17-d2-bulk-lam-t5,2.221387323,2.942593187,2.54587561,2.278267443,2.58891208,0.334247329,0,0.721205863,0.324488287,0.05688012,0.367524757,0.334247329
61,stn17-d2-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
62,stn17-d2-bulk-pul-t1,0.022713199,6.396050987,7.409704256,17.10283833,10.30286453,5.910719591,0,0,0,0,0,0
63,stn17-d2-bulk-pul-t2,0.419403158,4.132341613,3.502225736,3.943863234,3.859476861,0.323422788,0,0,0,0,0,0
64,stn17-d2-bulk-pul-t3,0,2.033773431,1.576126872,1.749404828,1.786435044,0.231059561,0,2.033773431,1.576126872,1.749404828,1.786435044,0.231059561
65,stn17-d2-bulk-pul-t4,0.067174465,2.610339065,1.976327198,1.977372421,2.188012895,0.365745565,0,2.5431646,1.909152733,1.910197957,2.12083843,0.365745565
66,stn17-d2-bulk-pul-t5,0,2.357451069,1.955987749,2.23301974,2.182152853,0.205508587,0,2.357451069,1.955987749,2.23301974,2.182152853,0.205508587
67,stn17-d2-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
68,stn17-d2-bulk-xyl-t1,2.30011279,1.648681633,3.619090189,1.810932378,2.359568066,1.093790798,0,0,0,0,0,0
69,stn17-d2-bulk-xyl-t2,1.125827473,6.89912026,3.148759431,1.246842142,3.764907277,2.87607208,0,5.773292786,2.022931957,0,2.598741581,2.929401806
70,stn17-d2-bulk-xyl-t3,0.773340219,6.569598535,2.845584428,0.951396525,3.455526496,2.858333509,0,5.796258316,2.072244209,0.178056306,2.682186277,2.858333509
71,stn17-d2-bulk-xyl-t4,0.848358566,4.703026401,2.743977805,1.53857165,2.995191952,1.597114547,0,3.854667834,1.895619239,0.690213084,2.146833386,1.597114547
72,stn17-d2-bulk-xyl-t5,0.694947707,2.656037286,2.20385264,1.301527099,2.053805675,0.689608607,0,1.961089579,1.508904933,0.606579391,1.358857968,0.689608607
73,stn17-d3-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
74,stn17-d3-bulk-ara-t1,15.66084338,5.079114384,3.568205264,6.780405615,5.142575087,1.607040205,0,0,0,0,0,0
75,stn17-d3-bulk-ara-t2,5.074487226,2.630470145,3.153764565,1.820370642,2.53486845,0.671818132,0,0,0,0,0,0
76,stn17-d3-bulk-ara-t3,1.894994585,1.750938955,0.679537387,0.83932797,1.08993477,0.577994945,0,0,0,0,0,0
77,stn17-d3-bulk-ara-t4,0.352574586,0.015014806,0.404753131,0.000529779,0.140099238,0.229311395,0,0,0,0,0,0
78,stn17-d3-bulk-ara-t5,0.734626041,0.001766499,0.001431639,0.295122932,0.099440357,0.169466164,0,0,0,0,0,0
79,stn17-d3-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
80,stn17-d3-bulk-chn-t1,4.87018906,1.461394191,2.538577867,0.374251167,1.458074408,1.082167169,0,0,0,0,0,0
81,stn17-d3-bulk-chn-t2,3.94707957,2.143551768,0.295513471,1.129558811,1.18954135,0.925478155,0,0,0,0,0,0
82,stn17-d3-bulk-chn-t3,2.00629981,0.772391502,1.233182246,0.531328524,0.84563409,0.356613263,0,0,0,0,0,0
83,stn17-d3-bulk-chn-t4,3.215281446,2.16191922,2.759456947,3.494604392,2.805326853,0.667525638,0,0,0,0.279322946,0.093107649,0.161267178
84,stn17-d3-bulk-chn-t5,1.108926879,1.655955758,2.212998212,2.113791756,1.994248575,0.297139703,0,0.547028878,1.104071333,1.004864876,0.885321696,0.297139703
85,stn17-d3-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
86,stn17-d3-bulk-fuc-t1,0.452051684,0.04388831,2.308599461,5.649867997,2.667451923,2.820165488,0,0,0,0,0,0
87,stn17-d3-bulk-fuc-t2,0.920548074,0.872139952,0.865349864,1.001049043,0.912846286,0.076461239,0,0,0,0,0,0
88,stn17-d3-bulk-fuc-t3,0.865425461,0.342713655,0.185453412,0.636847862,0.38833831,0.229129754,0,0,0,0,0,0
89,stn17-d3-bulk-fuc-t4,0.162675826,0.002312473,1.676513901,2.18039503,1.286407135,1.140240489,0,0,0,0,0,0
90,stn17-d3-bulk-fuc-t5,0.396891757,1.325046433,1.529010966,0.625068787,1.159708729,0.47410999,0,0.928154676,0,0,0.309384892,0.535870352
91,stn17-d3-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
92,stn17-d3-bulk-lam-t1,0,1.61920155,1.524133939,6.549888111,3.231074533,2.874569905,0,0,0,0,0,0
93,stn17-d3-bulk-lam-t2,0.244812061,0.9107904,1.299861824,2.422825485,1.54449257,0.785140545,0,0,0,0,0,0
94,stn17-d3-bulk-lam-t3,0.119812165,0.391506024,0.193987953,0.139540407,0.241678128,0.13257991,0,0,0,0,0,0
95,stn17-d3-bulk-lam-t4,0.024877016,1.20425195,0.974318647,0.997474796,1.058681798,0.126598,0,1.179374933,0.94944163,0.97259778,1.033804781,0.126598
96,stn17-d3-bulk-lam-t5,1.136739202,1.230023791,1.011414377,1.054767392,1.098735187,0.115747113,0,0.093284589,0,0,0.031094863,0.053857883
97,stn17-d3-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
98,stn17-d3-bulk-pul-t1,2.790698329,4.080330589,5.689481998,10.90295897,6.890923853,3.566463432,0,0,0,0,0,0
99,stn17-d3-bulk-pul-t2,4.677024407,3.466114793,5.33174206,14.15779816,7.651885004,5.710982469,0,0,0,0,0,0
100,stn17-d3-bulk-pul-t3,2.597970276,1.881259938,1.445321,1.070843846,1.465808261,0.405596298,0,0,0,0,0,0
101,stn17-d3-bulk-pul-t4,1.400893111,1.387933606,2.363051898,1.682457364,1.811147623,0.50013479,0,0,0.962158787,0.281564253,0.414574347,0.494677821
102,stn17-d3-bulk-pul-t5,0.446102209,2.335236492,2.579310004,1.956383213,2.290309903,0.313884128,0,1.889134283,2.133207795,1.510281004,1.844207694,0.313884128
103,stn17-d3-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
104,stn17-d3-bulk-xyl-t1,0.025867758,0.007570753,0.002793215,0.413946345,0.141436771,0.236012303,0,0,0,0,0,0
105,stn17-d3-bulk-xyl-t2,0.018560396,0.033151483,0.205738364,0.164488027,0.134459291,0.090126864,0,0,0,0,0,0
106,stn17-d3-bulk-xyl-t3,0.010708717,0.004154648,0.004019327,0.04206234,0.016745438,0.021925184,0,0,0,0,0,0
107,stn17-d3-bulk-xyl-t4,0.009096055,1.327423095,2.252141289,1.90709887,1.828887751,0.467293986,0,1.31832704,2.243045234,1.898002816,1.819791697,0.467293986
108,stn17-d3-bulk-xyl-t5,0.009595581,2.545831137,2.553440382,2.428276353,2.509182624,0.070170105,0,2.536235556,2.543844801,2.418680772,2.499587043,0.070170105
109,stn18-d1-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
110,stn18-d1-bulk-ara-t1,0.009205373,0.006118176,1.636009303,0.955442078,0.865856519,0.818630229,0,0,0,0,0,0
111,stn18-d1-bulk-ara-t2,0.414812033,0.020219037,0.968418964,1.107237679,0.698625227,0.591602803,0,0,0,0,0,0
112,stn18-d1-bulk-ara-t3,0.039041249,0.587357613,1.187071924,1.438600357,1.071009965,0.437328636,0,0,0,0,0,0
113,stn18-d1-bulk-ara-t4,0.75880163,0.68317935,1.082398036,0.978048105,0.91454183,0.207047519,0,0,0,0,0,0
114,stn18-d1-bulk-ara-t5,0.19318417,0.392401754,0.60279558,0.624715759,0.539971031,0.128267853,0,0,0,0,0,0
115,stn18-d1-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
116,stn18-d1-bulk-chn-t1,0.278329243,0.026775573,5.094078882,2.426084128,2.515646194,2.5348386,0,0,0,0,0,0
117,stn18-d1-bulk-chn-t2,1.474207003,2.813720178,2.801642222,2.12694585,2.580769417,0.393069131,0,0,0,0,0,0
118,stn18-d1-bulk-chn-t3,0.768932161,0.011764928,2.590101057,1.4963802,1.366082062,1.294097176,0,0,0,0,0,0
119,stn18-d1-bulk-chn-t4,1.342155147,5.368972399,7.759383285,7.537259277,6.88853832,1.320660899,0,4.026817252,6.417228138,6.19510413,5.546383173,1.320660899
120,stn18-d1-bulk-chn-t5,0.847788905,2.964053681,4.328148106,4.194286854,3.828829547,0.751902708,0,2.116264776,3.480359201,3.346497949,2.981040642,0.751902708
121,stn18-d1-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
122,stn18-d1-bulk-fuc-t1,1.390267118,2.81551414,3.859831872,2.720247822,3.131864611,0.632235057,0,0,0,0,0,0
123,stn18-d1-bulk-fuc-t2,0.278719193,1.279591035,1.90004475,0.337496421,1.172377402,0.786772135,0,0,0,0,0,0
124,stn18-d1-bulk-fuc-t3,0.981527586,1.354401802,1.144458445,0.873807431,1.124222559,0.240935376,0,0,0,0,0,0
125,stn18-d1-bulk-fuc-t4,0.87447728,1.377333911,0.821036642,1.084684479,1.094351677,0.278274601,0,0,0,0,0,0
126,stn18-d1-bulk-fuc-t5,0.56971093,0.779840496,0.892965252,0.928534021,0.867113256,0.077644609,0,0,0,0,0,0
127,stn18-d1-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
128,stn18-d1-bulk-lam-t1,0.511634418,1.698258364,1.59890047,1.033678616,1.443612483,0.358472216,0,0,0,0,0,0
129,stn18-d1-bulk-lam-t2,0.823285754,5.185366048,4.136498378,3.083371775,4.135078734,1.050997856,0,4.362080294,3.313212623,2.260086021,3.311792979,1.050997856
130,stn18-d1-bulk-lam-t3,0.422812204,4.030688924,3.68420169,3.613249636,3.77604675,0.223361872,0,3.60787672,3.261389486,3.190437432,3.353234546,0.223361872
131,stn18-d1-bulk-lam-t4,2.899166828,3.711515081,3.177953504,2.75621437,3.215227652,0.478739891,0,0.812348253,0.278786676,0,0.363711643,0.412779128
132,stn18-d1-bulk-lam-t5,2.137522188,2.667008281,2.111689512,1.76407288,2.180923558,0.455431772,0,0.529486092,0,0,0.176495364,0.305698938
133,stn18-d1-bulk-pul-t0,0,0,0,0,0,0,0,0,0,0,0,0
134,stn18-d1-bulk-pul-t1,0.557421928,1.043462989,0.504566175,2.508403841,1.352144335,1.03696889,0,0.486041061,0,1.950981913,0.812340991,1.015596544
135,stn18-d1-bulk-pul-t2,0.084901702,2.320064525,2.320562166,2.614431304,2.418352665,0.169809265,0,2.235162823,2.235660464,0,1.490274429,1.290615538
136,stn18-d1-bulk-pul-t3,0.250522452,3.280421663,2.420832945,1.407471,2.369575203,0.937526834,0,3.029899211,2.170310494,1.156948548,2.119052751,0.937526834
137,stn18-d1-bulk-pul-t4,0.194567854,3.597121123,1.955078122,1.427066557,2.326421934,1.131682983,0,3.402553269,1.760510268,1.232498703,2.13185408,1.131682983
138,stn18-d1-bulk-pul-t5,0.040685607,3.726148952,2.992925192,2.680812265,3.13329547,0.5366191,0,3.685463346,2.952239585,2.640126658,3.092609863,0.5366191
139,stn18-d1-bulk-xyl-t0,0,0,0,0,0,0,0,0,0,0,0,0
140,stn18-d1-bulk-xyl-t1,0.294765211,1.561723253,1.982286815,1.465354929,1.669788332,0.274887594,0,0,0,0,0,0
141,stn18-d1-bulk-xyl-t2,0.789676683,0.801971077,1.133806658,1.122261022,1.019346252,0.188340916,0,0,0,0,0,0
142,stn18-d1-bulk-xyl-t3,0.669815827,0.902470621,0.966478295,0.691794728,0.853581214,0.143719853,0,0,0,0,0,0
143,stn18-d1-bulk-xyl-t4,1.456871496,1.384794325,1.330940244,0.989176156,1.234970242,0.214560283,0,0,0,0,0,0
144,stn18-d1-bulk-xyl-t5,2.53925194,2.627612641,2.179433981,2.705205741,2.504084121,0.28381941,0,0.088360701,0,0.165953801,0.084771501,0.0830351
145,stn18-d2-bulk-ara-t0,0,0,0,0,0,0,0,0,0,0,0,0
146,stn18-d2-bulk-ara-t1,0.256751027,18.87724272,0.13355216,0.176161563,6.395652147,10.80939551,0,0,0,0,0,0
147,stn18-d2-bulk-ara-t2,0.072130109,2.367650855,0.000534886,0.128212737,0.832132826,1.331329081,0,0,0,0,0,0
148,stn18-d2-bulk-ara-t3,0.013658204,0.014950561,0.028292139,0.064836011,0.036026237,0.025826377,0,0,0,0,0,0
149,stn18-d2-bulk-ara-t4,0.155333007,0.008765119,0.00458518,0.020766341,0.011372213,0.008399714,0,0,0,0,0,0
150,stn18-d2-bulk-ara-t5,0.001776189,0.011079825,0.005249315,0.017501766,0.011276969,0.006128604,0,0,0,0,0,0
151,stn18-d2-bulk-ara-t6,0.728399768,0.215643809,0.055634368,0.004319897,0.091866025,0.110222496,0,0,0,0,0,0
152,stn18-d2-bulk-ara-t7,0.402174704,0.135103909,0,0.003065237,0.046056382,0.077132648,0,0,0,0,0,0
153,stn18-d2-bulk-chn-t0,0,0,0,0,0,0,0,0,0,0,0,0
154,stn18-d2-bulk-chn-t1,2.94464608,15.00317061,0,0,5.00105687,8.66208459,0,0,0,0,0,0
155,stn18-d2-bulk-chn-t2,0.235236171,0.076162799,0,0,0.0253876,0.043972613,0,0,0,0,0,0
156,stn18-d2-bulk-chn-t3,1.497401531,1.490642121,0.028724396,3.626428866,1.715265128,1.809339931,0,0,0,0,0,0
157,stn18-d2-bulk-chn-t4,1.048332894,1.079607351,7.310492481,8.587324833,5.659141555,4.01704809,0,0,6.262159587,7.538991939,4.600383842,4.034875938
158,stn18-d2-bulk-chn-t5,1.362372757,0.833704332,5.639576384,6.765632575,4.412971097,3.150454502,0,0,4.277203627,5.403259818,3.226821148,2.850663375
159,stn18-d2-bulk-chn-t6,1.893160345,1.50389846,3.0376273,3.272542348,2.604689369,0.960521597,0,0,1.144466955,1.379382003,0.841282986,0.73797972
160,stn18-d2-bulk-chn-t7,0.917208846,1.021485146,1.620440468,0.953013089,1.198312901,0.367172804,0,0,0.703231622,0.035804243,0.246345288,0.396079951
161,stn18-d2-bulk-fuc-t0,0,0,0,0,0,0,0,0,0,0,0,0
162,stn18-d2-bulk-fuc-t1,0.025659144,9.423983569,27.62944373,12.11564509,16.3896908,9.826509804,0,0,0,0,0,0
163,stn18-d2-bulk-fuc-t2,1.209910694,1.765529017,1.554424577,6.633602577,3.317852057,2.873463486,0,0,0,0,0,0
164,stn18-d2-bulk-fuc-t3,0.332242791,2.880909486,1.66875716,4.279493927,2.943053524,1.306477336,0,0,0,0,0,0
165,stn18-d2-bulk-fuc-t4,0.340398202,1.131070289,1.399256523,2.462558024,1.664294945,0.70420091,0,0,0,0,0,0
166,stn18-d2-bulk-fuc-t5,0.584838309,1.047164033,1.015690375,2.239609578,1.434154662,0.69772191,0,0,0,0,0,0
167,stn18-d2-bulk-fuc-t6,1.63848447,3.346670315,2.84024789,2.606113661,2.931010622,0.378529318,0,0,0,0,0,0
168,stn18-d2-bulk-fuc-t7,0.959990713,1.998615393,1.591800341,1.535817666,1.708744467,0.252591331,0,0,0,0,0,0
169,stn18-d2-bulk-lam-t0,0,0,0,0,0,0,0,0,0,0,0,0
170,stn18-d2-bulk-lam-t1,144.528315,2.78838302,3.89400444,0.708233182,2.463540214,1.617537252,0,0,0,0,0,0
171,stn18-d2-bulk-lam-t2,30.5157496,0.687914275,0.070671521,0.385978493,0.381521429,0.308645514,0,0,0,0,0,0
172,stn18-d2-bulk-lam-t3,10.57973962,0.064190424,0.070582341,0.433580036,0.189450934,0.211446159,0,0,0,0,0,0
173,stn18-d2-bulk-lam-t4,5.02643429,1.25999637,2.531846313,2.547510857,2.113117846,0.738866385,0,0,0,0,0,0
